origin_id,destine_id,weight
015-044,015-091,14
015-044,015-095,1
015-044,015-096,3
015-044,015-104,14
015-044,015-106,1
015-044,015-109,130
015-044,015-120,109
015-044,015-121,19
015-044,015-125,20
015-044,015-999,1
015-044,999-999,65
015-045,009-002,5
015-045,009-003,3
015-045,009-007,1
015-045,009-016,2
015-045,009-017,1
015-045,009-999,28
015-045,013-029,2
015-045,013-030,1
015-045,013-044,8
015-045,013-048,6
015-045,013-063,4
015-045,013-076,18
015-045,013-999,10
015-045,014-120,1
015-045,015-001,23
015-045,015-003,15
015-045,015-012,1
015-045,015-014,12
015-045,015-024,6
015-045,015-026,76
015-045,015-033,1
015-045,015-037,1
015-045,015-039,1
015-045,015-042,1
015-045,015-045,4523
015-045,015-054,1
015-045,015-057,4
015-045,015-058,1
015-045,015-060,2
015-045,015-071,1
015-045,015-074,1
015-045,015-079,17
015-045,015-102,12
015-045,015-104,1
015-045,015-106,20
015-045,015-112,1
015-045,015-120,1
015-045,015-121,1
015-045,015-999,4
015-045,021-114,2
015-045,022-014,5
015-045,022-016,1
015-045,999-999,113
015-046,009-002,6
015-046,009-003,2
015-046,009-005,1
015-046,009-006,2
015-046,009-007,1
015-046,009-012,3
015-046,009-015,2
015-046,009-016,2
015-046,009-999,65
015-046,015-012,29
015-046,015-013,4
015-046,015-024,1
015-046,015-033,2
015-046,015-037,6
015-046,015-038,17
015-046,015-042,2
015-046,015-046,1547
015-046,015-057,393
015-046,015-058,1
015-046,015-060,17
015-046,015-082,2
015-046,015-087,1
015-046,015-104,12
015-046,015-109,2
015-046,015-999,7
015-046,029-999,3
015-046,999-999,95
015-047,009-002,1
015-047,009-005,1
015-047,009-015,1
015-047,009-999,17
015-047,014-039,2
015-047,015-001,2
015-047,015-012,4
015-047,015-014,14
015-047,015-020,1
015-047,015-033,3
015-047,015-042,381
015-047,015-045,5
015-047,015-047,4651
015-047,015-048,31
015-047,015-051,1
015-047,015-054,1
015-047,015-056,1
015-047,015-058,1
015-047,015-060,1
015-047,015-064,1
015-047,015-074,10
015-047,015-082,1
015-047,015-085,1
015-047,015-087,28
015-047,015-088,1
015-047,015-106,105
015-047,015-112,3
015-047,015-118,1
015-047,015-123,1
015-047,015-999,6
015-047,999-999,227
015-048,005-030,1
015-048,005-035,1
015-048,009-005,1
015-048,009-013,2
015-048,009-016,1
015-048,009-999,23
015-048,013-048,2
015-048,013-999,1
015-048,014-002,1
015-048,015-001,31
015-048,015-014,368
015-048,015-033,1
015-048,015-042,126
015-048,015-045,6
015-048,015-047,4
015-048,015-048,3661
015-048,015-054,1
015-048,015-056,17
015-048,015-057,1
015-048,015-058,1
015-048,015-062,1
015-048,015-064,28
015-048,015-074,108
015-048,015-075,1
015-048,015-082,1
015-048,015-085,3
015-048,015-086,2
015-048,015-106,109
015-048,015-999,10
015-048,016-053,5
015-048,016-999,1
015-048,017-018,1
015-048,999-999,149
015-049,005-999,1
015-049,009-002,1
015-049,009-999,3
015-049,011-007,2
015-049,015-005,1
015-049,015-006,18
015-049,015-019,7
015-049,015-042,3
015-049,015-043,10
015-049,015-049,1741
015-049,015-051,1
015-049,015-052,7
015-049,015-054,5
015-049,015-062,5
015-049,015-072,5
015-049,015-076,3
015-049,015-082,1
015-049,015-088,24
015-049,015-090,83
015-049,015-098,21
015-049,015-101,122
015-049,015-106,73
015-049,015-113,5
015-049,015-999,23
015-049,016-999,1
015-049,017-007,1
015-049,017-999,1
015-049,032-056,1
015-049,999-999,14
015-050,009-002,1
015-050,009-003,7
015-050,009-005,6
015-050,009-006,3
015-050,009-007,3
015-050,009-009,4
015-050,009-010,2
015-050,009-011,1
015-050,009-012,2
015-050,009-013,7
015-050,009-014,1
015-050,009-015,3
015-050,009-016,2
015-050,009-999,50
015-050,014-002,1
015-050,015-009,64
015-050,015-015,11
015-050,015-017,16
015-050,015-022,17
015-050,015-024,1
015-050,015-025,98
015-050,015-039,17
015-050,015-050,2634
015-050,015-057,1
015-050,015-058,6
015-050,015-068,41
015-050,015-083,3
015-050,015-089,26
015-050,015-090,20
015-050,015-094,39
015-050,015-099,2
015-050,015-103,3
015-050,015-106,2
015-050,015-122,9
015-050,015-999,5
015-050,017-006,2
015-050,017-007,5
015-050,017-027,1
015-050,017-033,1
015-050,017-999,1
015-050,999-999,35
015-051,009-004,5
015-051,009-005,3
015-051,009-006,1
015-051,009-010,3
015-051,009-012,1
015-051,009-014,1
015-051,009-015,1
015-051,009-016,1
015-051,009-017,1
015-051,009-999,30
015-051,015-005,4
015-051,015-019,1
015-051,015-033,2
015-051,015-037,32
015-051,015-042,21
015-051,015-049,1
015-051,015-051,3888
015-051,015-054,64
015-051,015-057,4
015-051,015-062,36
015-051,015-067,19
015-051,015-072,1
015-051,015-076,28
015-051,015-087,5
015-051,015-088,1
015-051,015-101,16
015-051,015-104,1
015-051,015-106,319
015-051,015-115,97
015-051,015-118,8
015-051,015-999,3
015-051,999-999,144
015-052,009-005,2
015-052,009-999,8
015-052,015-042,1
015-052,015-043,2
015-052,015-049,2
015-052,015-052,2122
015-052,015-054,3
015-052,015-056,1
015-052,015-058,1
015-052,015-062,1
015-052,015-063,16
015-052,015-085,1
015-052,015-088,97
015-052,015-090,2
015-052,015-101,4
015-052,015-106,47
015-052,015-113,19
015-052,015-999,7
015-052,017-006,1
015-052,017-007,3
015-052,017-014,5
015-052,017-015,1
015-052,017-021,4
015-052,017-031,3
015-052,017-999,9
015-052,021-019,1
015-052,023-005,1
015-052,031-066,1
015-052,999-999,252
015-053,009-002,37
015-053,009-003,7
015-053,009-005,11
015-053,009-007,1
015-053,009-010,4
015-053,009-013,1
015-053,009-014,2
015-053,009-015,4
015-053,009-016,6
015-053,009-999,48
015-053,013-026,1
015-053,013-048,1
015-053,015-002,2
015-053,015-012,12
015-053,015-020,27
015-053,015-024,395
015-053,015-033,4
015-053,015-044,2
015-053,015-053,2712
015-053,015-057,56
015-053,015-058,2
015-053,015-059,8
015-053,015-076,1
015-053,015-081,1
015-053,015-091,47
015-053,015-095,4
015-053,015-099,1
015-053,015-104,50
015-053,015-106,3
015-053,015-108,200
015-053,015-109,16
015-053,015-120,33
015-053,015-121,148
015-053,015-125,1
015-053,015-999,2
015-053,021-154,2
015-053,022-999,1
015-053,999-999,165
015-054,008-037,1
015-054,009-002,1
015-054,009-003,1
015-054,009-004,2
015-054,009-005,1
015-054,009-008,1
015-054,009-010,2
015-054,009-014,2
015-054,009-015,3
015-054,009-999,91
015-054,014-039,1
015-054,015-002,1
015-054,015-005,8
015-054,015-012,2
015-054,015-014,2
015-054,015-018,19
015-054,015-019,1
015-054,015-027,7
015-054,015-035,1
015-054,015-037,11
015-054,015-040,2
015-054,015-042,19
015-054,015-043,1
015-054,015-048,7
015-054,015-051,63
015-054,015-054,4328
015-054,015-055,15
015-054,015-057,5
015-054,015-062,3
015-054,015-072,4
015-054,015-073,3
015-054,015-076,48
015-054,015-082,1
015-054,015-088,3
015-054,015-090,2
015-054,015-095,1
015-054,015-097,1
015-054,015-101,21
015-054,015-104,1
015-054,015-106,817
015-054,015-110,1
015-054,015-114,1
015-054,015-118,20
015-054,015-999,10
015-054,016-112,1
015-054,019-039,1
015-054,019-999,1
015-054,021-114,1
015-054,022-014,1
015-054,029-033,1
015-054,999-999,233
015-055,009-003,1
015-055,009-012,1
015-055,009-999,5
015-055,015-005,4
015-055,015-006,9
015-055,015-010,1
015-055,015-012,2
015-055,015-018,33
015-055,015-019,2
015-055,015-027,33
015-055,015-042,7
015-055,015-051,4
015-055,015-052,1
015-055,015-054,151
015-055,015-055,1247
015-055,015-062,2
015-055,015-072,9
015-055,015-073,6
015-055,015-076,2
015-055,015-088,4
015-055,015-090,8
015-055,015-101,41
015-055,015-102,9
015-055,015-106,298
015-055,015-118,2
015-055,015-999,9
015-055,021-114,1
015-055,999-999,67
015-056,009-002,1
015-056,009-005,1
015-056,009-012,1
015-056,009-016,1
015-056,009-999,1
015-056,015-001,23
015-056,015-014,69
015-056,015-024,1
015-056,015-026,4
015-056,015-042,62
015-056,015-045,20
015-056,015-047,60
015-056,015-048,10
015-056,015-056,2601
015-056,015-074,2
015-056,015-085,7
015-056,015-086,1
015-056,015-102,4
015-056,015-106,22
015-056,015-112,5
015-056,015-999,5
015-056,016-053,1
015-056,021-155,1
015-056,999-999,147
015-057,006-002,1
015-057,007-999,1
015-057,009-002,192
015-057,009-003,40
015-057,009-004,49
015-057,009-005,29
015-057,009-006,8
015-057,009-007,10
015-057,009-008,1
015-057,009-009,1
015-057,009-010,21
015-057,009-012,21
015-057,009-013,3
015-057,009-014,18
015-057,009-015,48
015-057,009-016,276
015-057,009-017,2
015-057,009-999,514
015-057,012-029,1
015-057,012-999,2
015-057,015-002,1
015-057,015-012,132
015-057,015-013,19
015-057,015-014,1
015-057,015-016,3
015-057,015-024,15
015-057,015-030,1
015-057,015-033,5
015-057,015-037,112
015-057,015-039,1
015-057,015-046,14
015-057,015-057,10052
015-057,015-058,6
015-057,015-060,5
015-057,015-091,2
015-057,015-095,1
015-057,015-099,1
015-057,015-104,140
015-057,015-106,7
015-057,015-109,7
015-057,015-112,1
015-057,015-115,1
015-057,015-121,23
015-057,015-999,24
015-057,017-007,2
015-057,019-039,2
015-057,020-067,1
015-057,020-999,1
015-057,021-114,4
015-057,021-154,2
015-057,029-014,1
015-057,029-999,1
015-057,030-053,1
015-057,999-999,747
015-058,009-002,112
015-058,009-003,249
015-058,009-004,6
015-058,009-005,716
015-058,009-006,448
015-058,009-007,823
015-058,009-008,3
015-058,009-009,2
015-058,009-010,49
015-058,009-011,10
015-058,009-012,74
015-058,009-013,46
015-058,009-014,61
015-058,009-015,248
015-058,009-016,95
015-058,009-017,249
015-058,009-999,936
015-058,015-003,1
015-058,015-007,1
015-058,015-010,1
015-058,015-013,2
015-058,015-015,2
015-058,015-016,1
015-058,015-017,1
015-058,015-020,1
015-058,015-024,5
015-058,015-025,10
015-058,015-029,6
015-058,015-031,57
015-058,015-033,150
015-058,015-037,1
015-058,015-039,16
015-058,015-057,19
015-058,015-058,12599
015-058,015-070,94
015-058,015-078,2
015-058,015-081,4
015-058,015-097,1
015-058,015-099,13
015-058,015-104,8
015-058,015-106,2
015-058,015-121,5
015-058,015-122,2
015-058,015-125,1
015-058,015-999,18
015-058,016-066,1
015-058,017-007,1
015-058,019-039,1
015-058,020-067,1
015-058,021-114,1
015-058,021-154,1
015-058,021-999,1
015-058,024-999,2
015-058,029-005,2
015-058,030-053,2
015-058,999-999,624
015-059,009-002,16
015-059,009-003,7
015-059,009-005,28
015-059,009-006,2
015-059,009-007,1
015-059,009-008,1
015-059,009-009,2
015-059,009-010,3
015-059,009-012,2
015-059,009-013,1
015-059,009-014,3
015-059,009-015,8
015-059,009-016,6
015-059,009-017,1
015-059,009-999,39
015-059,013-048,6
015-059,013-069,1
015-059,013-077,1
015-059,013-999,1
015-059,015-002,1
015-059,015-012,2
015-059,015-015,1
015-059,015-020,35
015-059,015-024,14
015-059,015-033,55
015-059,015-044,56
015-059,015-053,3
015-059,015-057,7
015-059,015-058,3
015-059,015-059,2547
015-059,015-060,1
015-059,015-081,93
015-059,015-091,11
015-059,015-096,1
015-059,015-104,11
015-059,015-106,2
015-059,015-108,15
015-059,015-109,56
015-059,015-120,102
015-059,015-121,4
015-059,015-125,57
015-059,015-999,4
015-059,021-114,2
015-059,024-028,1
015-059,029-024,1
015-059,999-999,64
015-060,009-002,77
015-060,009-003,11
015-060,009-004,2
015-060,009-005,30
015-060,009-006,5
015-060,009-007,1
015-060,009-010,1
015-060,009-011,1
015-060,009-012,3
015-060,009-013,1
015-060,009-014,2
015-060,009-015,7
015-060,009-016,23
015-060,009-999,105
015-060,014-039,1
015-060,015-012,311
015-060,015-013,84
015-060,015-016,1
015-060,015-020,3
015-060,015-024,24
015-060,015-033,2
015-060,015-038,35
015-060,015-045,1
015-060,015-046,4
015-060,015-057,208
015-060,015-058,1
015-060,015-060,5340
015-060,015-078,1
015-060,015-091,2
015-060,015-095,17
015-060,015-099,1
015-060,015-104,176
015-060,015-106,4
015-060,015-109,1
015-060,015-112,31
015-060,015-121,43
015-060,015-999,6
015-060,016-999,1
015-060,017-007,1
015-060,021-154,2
015-060,023-005,1
015-060,029-999,2
015-060,032-010,1
015-060,999-999,219
015-061,009-002,5
015-061,009-005,3
015-061,009-006,1
015-061,009-010,2
015-061,009-012,1
015-061,009-014,3
015-061,009-016,9
015-061,009-999,12
015-061,013-008,3
015-061,013-033,1
015-061,013-048,17
015-061,013-061,11
015-061,013-066,3
015-061,013-077,1
015-061,013-083,2
015-061,013-999,14
015-061,015-002,6
015-061,015-016,81
015-061,015-020,3
015-061,015-025,1
015-061,015-033,6
015-061,015-061,1334
015-061,015-065,38
015-061,015-075,6
015-061,015-081,9
015-061,015-084,2
015-061,015-092,49
015-061,015-099,2
015-061,015-122,1
015-061,015-999,3
015-061,021-114,1
015-061,029-033,1
015-061,999-999,67
015-062,009-002,2
015-062,009-003,3
015-062,009-004,18
015-062,009-005,3
015-062,009-006,1
015-062,009-007,3
015-062,009-009,1
015-062,009-010,12
015-062,009-012,4
015-062,009-014,1
015-062,009-015,5
015-062,009-016,4
015-062,009-999,40
015-062,015-005,5
015-062,015-006,12
015-062,015-012,1
015-062,015-013,1
015-062,015-014,1
015-062,015-019,32
015-062,015-027,1
015-062,015-031,1
015-062,015-033,2
015-062,015-037,26
015-062,015-042,9
015-062,015-043,8
015-062,015-048,1
015-062,015-051,181
015-062,015-054,48
015-062,015-058,3
015-062,015-061,1
015-062,015-062,3068
015-062,015-067,2
015-062,015-076,10
015-062,015-088,1
015-062,015-090,3
015-062,015-101,169
015-062,015-104,3
015-062,015-106,266
015-062,015-108,1
015-062,015-113,1
015-062,015-118,5
015-062,015-999,7
015-062,016-999,1
015-062,017-007,1
015-062,026-030,1
015-062,999-999,93
015-063,009-005,1
015-063,009-999,6
015-063,015-006,11
015-063,015-012,4
015-063,015-019,4
015-063,015-021,7
015-063,015-027,1
015-063,015-040,1
015-063,015-043,15
015-063,015-049,30
015-063,015-051,1
015-063,015-052,154
015-063,015-054,10
015-063,015-056,2
015-063,015-057,1
015-063,015-062,5
015-063,015-063,4227
015-063,015-074,1
015-063,015-086,1
015-063,015-088,35
015-063,015-090,5
015-063,015-101,225
015-063,015-102,1
015-063,015-106,82
015-063,015-109,1
015-063,015-113,6
015-063,015-118,1
015-063,015-121,1
015-063,015-999,6
015-063,017-001,1
015-063,017-007,49
015-063,017-008,1
015-063,017-031,1
015-063,017-999,3
015-063,021-019,1
015-063,021-176,1
015-063,999-999,168
015-064,006-002,1
015-064,009-002,2
015-064,009-003,1
015-064,009-010,3
015-064,009-013,1
015-064,009-016,3
015-064,009-999,12
015-064,011-017,1
015-064,015-001,12
015-064,015-013,1
015-064,015-014,105
015-064,015-024,1
015-064,015-042,8
015-064,015-045,2
015-064,015-048,14
015-064,015-054,2
015-064,015-058,1
015-064,015-064,3152
015-064,015-074,29
015-064,015-085,40
015-064,015-099,1
015-064,015-106,50
015-064,015-121,1
015-064,015-124,4
015-064,015-999,1
015-064,016-050,1
015-064,016-053,5
015-064,016-093,2
015-064,016-999,2
015-064,022-016,1
015-064,999-999,106
015-065,005-030,1
015-065,007-114,1
015-065,009-002,2
015-065,009-003,1
015-065,009-005,6
015-065,009-006,3
015-065,009-007,2
015-065,009-011,1
015-065,009-015,2
015-065,009-016,13
015-065,009-999,57
015-065,013-008,5
015-065,013-033,1
015-065,013-048,18
015-065,013-061,8
015-065,013-077,1
015-065,013-999,13
015-065,015-002,6
015-065,015-016,141
015-065,015-024,1
015-065,015-028,1
015-065,015-031,1
015-065,015-033,18
015-065,015-058,2
015-065,015-061,31
015-065,015-065,2351
015-065,015-069,3
015-065,015-074,3
015-065,015-075,84
015-065,015-078,1
015-065,015-081,41
015-065,015-092,113
015-065,015-099,22
015-065,015-120,1
015-065,015-121,1
015-065,015-999,5
015-065,021-114,1
015-065,029-014,1
015-065,030-193,1
015-065,999-999,215
015-066,015-066,1106
015-066,015-078,1
015-066,015-082,4
015-066,015-106,13
015-066,015-110,15
015-066,015-116,8
015-066,016-999,1
015-066,032-056,1
015-066,999-999,30
015-067,009-002,1
015-067,009-003,2
015-067,009-004,1
015-067,009-015,2
015-067,009-016,1
015-067,009-999,14
015-067,015-012,1
015-067,015-037,1
015-067,015-042,23
015-067,015-051,91
015-067,015-054,29
015-067,015-055,1
015-067,015-057,3
015-067,015-062,5
015-067,015-067,3892
015-067,015-073,2
015-067,015-087,159
015-067,015-101,2
015-067,015-106,421
015-067,015-115,145
015-067,015-118,3
015-067,015-121,3
015-067,015-999,17
015-067,999-999,392
015-068,009-003,2
015-068,009-005,1
015-068,009-007,1
015-068,009-009,2
015-068,009-011,1
015-068,009-013,3
015-068,009-999,104
015-068,015-009,169
015-068,015-015,129
015-068,015-017,3
015-068,015-025,60
015-068,015-031,23
015-068,015-033,2
015-068,015-034,2
015-068,015-039,5
015-068,015-050,38
015-068,015-056,3
015-068,015-057,2
015-068,015-058,1
015-068,015-068,2521
015-068,015-070,1
015-068,015-081,2
015-068,015-094,51
015-068,015-099,2
015-068,015-103,2
015-068,015-104,1
015-068,015-106,1
015-068,015-122,2
015-068,015-999,4
015-068,017-006,15
015-068,017-007,4
015-068,017-999,5
015-068,021-114,4
015-068,026-999,1
015-068,029-033,1
015-068,999-999,78
015-069,009-002,4
015-069,009-003,7
015-069,009-005,4
015-069,009-007,1
015-069,009-010,1
015-069,009-012,3
015-069,009-013,2
015-069,009-014,1
015-069,009-015,1
015-069,009-016,2
015-069,009-999,29
015-069,015-002,4
015-069,015-020,1
015-069,015-028,67
015-069,015-029,1
015-069,015-030,8
015-069,015-031,2
015-069,015-033,5
015-069,015-069,792
015-069,015-081,1
015-069,015-093,16
015-069,015-099,162
015-069,015-100,1
015-069,015-102,2
015-069,015-106,2
015-069,021-114,1
015-069,999-999,109
015-070,009-002,22
015-070,009-003,68
015-070,009-004,9
015-070,009-005,49
015-070,009-006,99
015-070,009-007,354
015-070,009-009,1
015-070,009-010,9
015-070,009-011,10
015-070,009-012,35
015-070,009-013,18
015-070,009-014,13
015-070,009-015,54
015-070,009-016,23
015-070,009-017,42
015-070,009-999,91
015-070,015-009,1
015-070,015-025,17
015-070,015-029,20
015-070,015-031,27
015-070,015-033,4
015-070,015-037,2
015-070,015-039,38
015-070,015-057,6
015-070,015-058,142
015-070,015-070,3778
015-070,015-097,1
015-070,015-099,21
015-070,015-106,2
015-070,015-121,2
015-070,015-122,10
015-070,015-999,3
015-070,016-102,1
015-070,021-114,1
015-070,021-136,1
015-070,999-999,268
015-071,009-013,1
015-071,009-999,1
015-071,011-007,1
015-071,013-029,5
015-071,013-044,4
015-071,015-001,12
015-071,015-003,7
015-071,015-033,1
015-071,015-042,3
015-071,015-045,10
015-071,015-071,1738
015-071,015-085,1
015-071,015-092,1
015-071,015-106,5
015-071,022-014,16
015-071,022-016,124
015-071,999-999,85
015-072,009-002,1
015-072,009-015,1
015-072,009-999,4
015-072,015-005,2
015-072,015-006,15
015-072,015-012,2
015-072,015-018,14
015-072,015-021,1
015-072,015-027,6
015-072,015-040,1
015-072,015-042,6
015-072,015-043,2
015-072,015-049,2
015-072,015-051,4
015-072,015-054,74
015-072,015-055,13
015-072,015-057,1
015-072,015-062,3
015-072,015-072,1760
015-072,015-073,36
015-072,015-076,1
015-072,015-082,1
015-072,015-088,15
015-072,015-090,272
015-072,015-098,1
015-072,015-101,41
015-072,015-102,2
015-072,015-103,1
015-072,015-106,230
015-072,015-113,3
015-072,015-118,1
015-072,015-999,9
015-072,026-999,1
015-072,999-999,145
015-073,007-999,1
015-073,009-002,1
015-073,009-004,2
015-073,009-010,3
015-073,009-014,1
015-073,009-015,1
015-073,009-016,1
015-073,009-999,12
015-073,015-005,9
015-073,015-006,8
015-073,015-012,12
015-073,015-014,1
015-073,015-018,69
015-073,015-027,19
015-073,015-042,6
015-073,015-051,15
015-073,015-054,321
015-073,015-055,23
015-073,015-058,1
015-073,015-062,1
015-073,015-072,91
015-073,015-073,1822
015-073,015-074,1
015-073,015-076,1
015-073,015-087,1
015-073,015-088,5
015-073,015-090,92
015-073,015-098,1
015-073,015-099,1
015-073,015-101,45
015-073,015-104,1
015-073,015-106,450
015-073,015-118,7
015-073,015-120,1
015-073,015-121,1
015-073,015-999,4
015-073,999-999,108
015-074,005-030,1
015-074,005-035,1
015-074,009-002,2
015-074,009-003,2
015-074,009-007,2
015-074,009-012,2
015-074,009-014,1
015-074,009-015,1
015-074,009-999,20
015-074,011-020,1
015-074,012-050,1
015-074,012-999,1
015-074,014-039,2
015-074,014-094,1
015-074,014-999,1
015-074,015-001,12
015-074,015-014,98
015-074,015-024,1
015-074,015-033,3
015-074,015-039,1
015-074,015-042,98
015-074,015-048,39
015-074,015-054,1
015-074,015-056,3
015-074,015-057,1
015-074,015-064,12
015-074,015-074,5219
015-074,015-085,1
015-074,015-088,1
015-074,015-099,2
015-074,015-106,59
015-074,015-114,1
015-074,015-118,2
015-074,015-124,3
015-074,015-999,3
015-074,016-053,13
015-074,016-093,1
015-074,019-038,1
015-074,999-999,264
015-075,009-002,6
015-075,009-003,24
015-075,009-004,2
015-075,009-005,26
015-075,009-006,1
015-075,009-007,2
015-075,009-010,1
015-075,009-012,3
015-075,009-013,1
015-075,009-014,1
015-075,009-015,5
015-075,009-016,10
015-075,009-999,60
015-075,013-008,1
015-075,013-048,30
015-075,013-061,9
015-075,013-077,2
015-075,013-999,7
015-075,015-002,11
015-075,015-016,30
015-075,015-024,2
015-075,015-025,1
015-075,015-033,26
015-075,015-057,1
015-075,015-061,14
015-075,015-065,55
015-075,015-075,2188
015-075,015-081,65
015-075,015-084,8
015-075,015-092,268
015-075,015-099,17
015-075,015-104,1
015-075,015-106,1
015-075,015-120,1
015-075,015-999,3
015-075,021-071,3
015-075,021-114,1
015-075,021-154,1
015-075,029-999,1
015-075,999-999,235
015-076,003-999,1
015-076,009-002,2
015-076,009-003,3
015-076,009-004,6
015-076,009-005,2
015-076,009-007,1
015-076,009-010,4
015-076,009-012,1
015-076,009-015,1
015-076,009-016,2
015-076,009-999,21
015-076,014-999,1
015-076,015-005,6
015-076,015-012,1
015-076,015-013,1
015-076,015-014,1
015-076,015-037,3
015-076,015-042,11
015-076,015-043,3
015-076,015-051,237
015-076,015-054,427
015-076,015-055,1
015-076,015-057,2
015-076,015-062,15
015-076,015-076,2853
015-076,015-088,2
015-076,015-101,22
015-076,015-106,520
015-076,015-115,4
015-076,015-118,6
015-076,015-999,10
015-076,016-053,1
015-076,019-039,1
015-076,021-114,3
015-076,030-053,1
015-076,999-999,99
015-077,015-004,1
015-077,015-040,2
015-077,015-077,1119
015-077,015-080,1
015-077,015-082,53
015-077,015-085,2
015-077,015-086,40
015-077,015-097,2
015-077,015-099,1
015-077,015-106,19
015-077,015-110,4
015-077,015-113,1
015-077,015-114,3
015-077,015-123,4
015-077,015-999,5
015-077,999-999,54
015-078,009-999,1
015-078,012-001,1
015-078,015-007,3
015-078,015-041,5
015-078,015-066,3
015-078,015-075,2
015-078,015-078,1174
015-078,015-082,1
015-078,015-086,3
015-078,015-095,1
015-078,015-106,31
015-078,015-110,186
015-078,015-114,3
015-078,015-116,9
015-078,015-999,2
015-078,016-081,7
015-078,016-108,1
015-078,016-112,8
015-078,016-999,2
015-078,027-004,1
015-078,999-999,41
015-079,009-002,1
015-079,009-005,4
015-079,009-007,1
015-079,009-009,1
015-079,009-016,1
015-079,009-999,16
015-079,013-041,1
015-079,013-048,1
015-079,013-063,21
015-079,013-076,26
015-079,013-999,4
015-079,015-001,18
015-079,015-003,2
015-079,015-014,11
015-079,015-024,4
015-079,015-026,7
015-079,015-033,1
015-079,015-042,2
015-079,015-045,218
015-079,015-057,1
015-079,015-079,1737
015-079,015-104,1
015-079,015-106,9
015-079,015-118,1
015-079,015-120,1
015-079,015-121,5
015-079,015-999,4
015-079,021-114,1
015-079,022-014,2
015-079,022-016,3
015-079,999-999,81
015-080,009-999,1
015-080,015-004,13
015-080,015-040,1
015-080,015-043,1
015-080,015-058,1
015-080,015-080,2645
015-080,015-082,8
015-080,015-086,2
015-080,015-097,14
015-080,015-101,1
015-080,015-106,39
015-080,015-117,6
015-080,015-999,3
015-080,999-999,178
015-081,009-002,60
015-081,009-003,42
015-081,009-004,1
015-081,009-005,251
015-081,009-006,11
015-081,009-007,20
015-081,009-010,12
015-081,009-011,1
015-081,009-012,17
015-081,009-013,7
015-081,009-014,22
015-081,009-015,73
015-081,009-016,45
015-081,009-017,26
015-081,009-999,180
015-081,011-015,1
015-081,013-003,1
015-081,013-048,25
015-081,013-050,1
015-081,013-051,1
015-081,013-069,13
015-081,013-999,8
015-081,015-002,8
015-081,015-005,1
015-081,015-012,1
015-081,015-013,1
015-081,015-015,1
015-081,015-016,1
015-081,015-020,70
015-081,015-024,6
015-081,015-025,2
015-081,015-033,505
015-081,015-036,1
015-081,015-044,1
015-081,015-057,9
015-081,015-058,30
015-081,015-059,1
015-081,015-075,1
015-081,015-078,1
015-081,015-081,7646
015-081,015-084,4
015-081,015-092,5
015-081,015-099,2
015-081,015-100,1
015-081,015-104,16
015-081,015-106,1
015-081,015-108,1
015-081,015-109,6
015-081,015-120,34
015-081,015-121,8
015-081,015-125,4
015-081,015-999,7
015-081,017-006,1
015-081,021-114,1
015-081,030-193,1
015-081,999-999,321
015-082,009-006,1
015-082,009-999,7
015-082,012-050,1
015-082,012-066,2
015-082,015-004,1
015-082,015-008,10
015-082,015-014,1
015-082,015-035,1
015-082,015-040,1
015-082,015-042,1
015-082,015-054,1
015-082,015-057,1
015-082,015-077,14
015-082,015-080,17
015-082,015-082,5443
015-082,015-086,25
015-082,015-088,1
015-082,015-097,2
015-082,015-099,3
015-082,015-101,1
015-082,015-105,1
015-082,015-106,67
015-082,015-110,3
015-082,015-117,1
015-082,015-123,29
015-082,015-999,5
015-082,017-007,1
015-082,021-114,1
015-082,031-066,1
015-082,999-999,453
015-083,009-002,2
015-083,009-003,6
015-083,009-004,2
015-083,009-005,6
015-083,009-006,2
015-083,009-007,8
015-083,009-009,3
015-083,009-011,3
015-083,009-012,3
015-083,009-013,3
015-083,009-014,1
015-083,009-015,2
015-083,009-016,1
015-083,009-999,43
015-083,014-999,1
015-083,015-009,21
015-083,015-011,1
015-083,015-017,2
015-083,015-022,45
015-083,015-025,98
015-083,015-033,2
015-083,015-039,12
015-083,015-050,26
015-083,015-057,1
015-083,015-058,3
015-083,015-068,5
015-083,015-070,1
015-083,015-075,3
015-083,015-083,1341
015-083,015-089,12
015-083,015-090,6
015-083,015-103,2
015-083,015-122,5
015-083,015-999,5
015-083,017-006,2
015-083,021-154,1
015-083,999-999,77
015-084,009-002,5
015-084,009-003,3
015-084,009-004,2
015-084,009-005,17
015-084,009-006,1
015-084,009-007,2
015-084,009-008,1
015-084,009-015,4
015-084,009-016,6
015-084,009-017,1
015-084,009-999,27
015-084,013-008,1
015-084,013-039,1
015-084,013-048,63
015-084,013-051,1
015-084,013-066,4
015-084,013-069,98
015-084,013-074,1
015-084,013-075,4
015-084,013-077,1
015-084,013-082,1
015-084,013-083,2
015-084,013-999,6
015-084,015-016,60
015-084,015-020,1
015-084,015-033,19
015-084,015-042,1
015-084,015-058,2
015-084,015-061,3
015-084,015-065,3
015-084,015-070,2
015-084,015-075,26
015-084,015-081,156
015-084,015-084,2587
015-084,015-092,6
015-084,015-104,2
015-084,015-120,11
015-084,015-999,7
015-084,021-154,1
015-084,022-014,1
015-084,999-999,100
015-085,009-005,1
015-085,009-999,13
015-085,015-001,144
015-085,015-014,150
015-085,015-022,1
015-085,015-042,18
015-085,015-045,4
015-085,015-048,14
015-085,015-057,1
